
## START ### 

ID              | Open Time       | Close Time      | Side            | Amount          | Open Price      | Close Price     | Close Type      | Capital Change 
      000000168 |           14792 |           14794 |           Short |           1.415  |         17419.1 |         17422.0 |       Stop loss |          -4.104
      000000169 |           14828 |           14832 |            Long |           1.407  |         17429.5 |         17428.8 |       Stop loss |          -0.985
      000000170 |           14885 |           14886 |           Short |           1.405  |         17431.6 |         17434.8 |       Stop loss |          -4.496
      000000171 |           14964 |           14965 |           Short |           1.397  |         17441.6 |         17443.4 |       Stop loss |          -2.515
      000000172 |           15072 |           15075 |            Long |           1.393  |         17427.8 |         17429.6 |       Stop loss |           2.507
      000000173 |           15131 |           15133 |            Long |           1.399  |         17411.5 |         17405.5 |       Stop loss |          -8.394
      000000174 |           15256 |           15257 |           Short |           1.387  |         17375.1 |         17375.0 |       Stop loss |           0.139
      000000175 |           15341 |           15342 |           Short |           1.389  |         17354.0 |         17354.4 |       Stop loss |          -0.556
      000000176 |           15406 |           15407 |            Long |           1.389  |         17344.3 |         17342.6 |       Stop loss |          -2.361
      000000177 |           15501 |           15502 |           Short |           1.375  |         17467.1 |         17468.9 |       Stop loss |          -2.475
      000000178 |           15615 |           15616 |           Short |           1.366  |         17537.7 |         17527.5 |       Stop loss |          13.933
      000000179 |           15679 |           15683 |           Short |           1.389  |         17540.7 |         17540.8 |       Stop loss |          -0.139
      000000180 |           15743 |           15744 |            Long |           1.389  |         17540.1 |         17540.4 |       Stop loss |           0.417
      000000181 |           15792 |           15793 |            Long |           1.388  |         17556.3 |         17557.1 |       Stop loss |            1.11
      000000182 |           15881 |           15882 |            Long |           1.361  |         17937.3 |         17934.8 |       Stop loss |          -3.402
      000000183 |           15945 |           15946 |           Short |           1.334  |         18220.0 |         18213.2 |       Stop loss |           9.071
      000000184 |           16032 |           16034 |           Short |           1.349  |         18214.6 |         18206.2 |       Stop loss |          11.332
      000000185 |           16133 |           16135 |           Short |           1.369  |         18208.2 |         18207.8 |       Stop loss |           0.548
      000000186 |           16239 |           16241 |            Long |           1.376  |         18121.5 |         18132.1 |       Stop loss |          14.586
      000000187 |           16272 |           16273 |           Short |           1.398  |         18155.1 |         18156.9 |       Stop loss |          -2.516
      000000188 |           16381 |           16382 |           Short |           1.395  |         18129.8 |         18132.1 |       Stop loss |          -3.208
      000000189 |           16442 |           16443 |            Long |           1.389  |         18140.9 |         18140.2 |       Stop loss |          -0.972
      000000190 |           16573 |           16574 |           Short |           1.383  |         18207.0 |         18203.1 |       Stop loss |           5.394
      000000191 |           16665 |           16666 |           Short |           1.392  |         18195.9 |         18193.1 |       Stop loss |           3.898
      000000192 |           16726 |           16727 |            Long |           1.414  |         18000.1 |         17991.5 |       Stop loss |          -12.16
      000000193 |           16959 |           16960 |           Short |           1.338  |         18753.0 |         18759.2 |       Stop loss |          -8.296
      000000194 |           17022 |           17023 |           Short |           1.309  |         18970.3 |         18953.4 |       Stop loss |          22.122
      000000195 |           17216 |           17217 |           Short |           1.351  |         18871.7 |         18877.3 |       Stop loss |          -7.566
      000000196 |           17264 |           17265 |            Long |            1.34  |         18866.3 |         18860.5 |       Stop loss |          -7.772
      000000197 |           17340 |           17341 |            Long |           1.333  |         18789.5 |         18786.5 |       Stop loss |          -3.999
      000000198 |           17433 |           17435 |            Long |           1.326  |         18787.2 |         18805.4 |       Stop loss |          24.133
      000000199 |           17471 |           17472 |            Long |           1.362  |         18833.9 |         18829.2 |       Stop loss |          -6.401
      000000200 |           17578 |           17579 |           Short |           1.353  |         18813.0 |         18815.3 |       Stop loss |          -3.112
      000000201 |           17647 |           17650 |            Long |           1.346  |         18838.8 |         18853.9 |       Stop loss |          20.325
      000000202 |           17701 |           17702 |            Long |           1.381  |         18810.1 |         18807.7 |       Stop loss |          -3.314
      000000203 |           17850 |           17851 |            Long |           1.364  |         18970.5 |         18979.2 |       Stop loss |          11.867
      000000204 |           17984 |           17985 |            Long |           1.389  |         18886.2 |         18889.8 |       Stop loss |             5.0
      000000205 |           18068 |           18069 |           Short |           1.401  |         18831.0 |         18833.7 |       Stop loss |          -3.783
      000000206 |           18181 |           18182 |           Short |           1.365  |         19232.7 |         19230.1 |       Stop loss |           3.549
      000000207 |           18223 |           18224 |            Long |           1.382  |         19076.3 |         19096.0 |     Take profit |          26.369
      000000208 |           18258 |           18259 |           Short |           1.214  |         19116.7 |         19119.4 |       Stop loss |          -3.278
      000000209 |           18303 |           18304 |           Short |           1.201  |         19238.6 |         19243.1 |       Stop loss |          -5.405
      000000210 |           18374 |           18375 |           Short |           1.191  |         19267.1 |         19264.6 |       Stop loss |           2.978
      000000211 |           18448 |           18449 |            Long |           1.189  |         19372.0 |         19366.7 |       Stop loss |          -6.302
      000000212 |           18571 |           18572 |           Short |           1.148  |         19897.9 |         19908.0 |       Stop loss |         -11.595
      000000213 |           18760 |           18761 |           Short |           1.085  |         20734.5 |         20732.5 |       Stop loss |            2.17
      000000214 |           18831 |           18832 |           Short |           1.074  |         21005.1 |         21002.9 |       Stop loss |           2.363
      000000215 |           18874 |           18875 |            Long |           1.084  |         20882.5 |         20885.9 |       Stop loss |           3.686
      000000216 |           18997 |           18998 |            Long |           1.091  |         20839.2 |         20842.5 |       Stop loss |             3.6
      000000217 |           19060 |           19061 |           Short |           1.092  |         20919.2 |         20922.6 |       Stop loss |          -3.713
      000000218 |           19125 |           19126 |            Long |           1.085  |         20957.9 |         20953.9 |       Stop loss |           -4.34
      000000219 |           19186 |           19187 |            Long |           1.077  |         20989.6 |         20991.4 |       Stop loss |           1.939
      000000220 |           19297 |           19298 |           Short |           1.114  |         20352.4 |         20360.0 |       Stop loss |          -8.466
      000000221 |           19332 |           19333 |           Short |           1.093  |         20503.9 |         20502.5 |       Stop loss |            1.53
      000000222 |           19393 |           19394 |            Long |           1.084  |         20713.5 |         20708.5 |       Stop loss |           -5.42
      000000223 |           19449 |           19450 |            Long |           1.065  |         20929.2 |         20929.6 |       Stop loss |           0.426
      000000224 |           19612 |           19613 |           Short |           1.072  |         20801.7 |         20803.3 |       Stop loss |          -1.715
      000000225 |           19709 |           19710 |           Short |           1.068  |         20840.3 |         20842.4 |       Stop loss |          -2.243
      000000226 |           19800 |           19801 |           Short |           1.069  |         20752.6 |         20756.3 |       Stop loss |          -3.955
      000000227 |           19846 |           19847 |           Short |            1.06  |         20815.1 |         20813.0 |       Stop loss |           2.226
      000000228 |           19884 |           19885 |           Short |           1.065  |         20789.2 |         20791.1 |       Stop loss |          -2.023
      000000229 |           19945 |           19946 |            Long |           1.054  |         20948.3 |         20945.2 |       Stop loss |          -3.267
      000000230 |           20014 |           20015 |           Short |           1.051  |         20914.4 |         20917.2 |       Stop loss |          -2.943
      000000231 |           20179 |           20180 |            Long |           1.055  |         20747.4 |         20738.3 |       Stop loss |          -9.601
      000000232 |           20267 |           20268 |            Long |           1.041  |         20761.2 |         20759.1 |       Stop loss |          -2.186
      000000233 |           20300 |           20301 |            Long |           1.043  |         20658.9 |         20652.4 |       Stop loss |           -6.78
      000000234 |           20385 |           20386 |           Short |           1.028  |         20746.2 |         20749.9 |       Stop loss |          -3.804
      000000235 |           20434 |           20435 |            Long |           1.022  |         20773.5 |         20771.6 |       Stop loss |          -1.942
      000000236 |           20548 |           20549 |           Short |           1.022  |         20706.6 |         20710.0 |       Stop loss |          -3.475
      000000237 |           20591 |           20592 |            Long |           1.015  |         20744.3 |         20755.2 |       Stop loss |          11.064
      000000238 |           20633 |           20634 |           Short |           1.034  |         20680.1 |         20686.3 |       Stop loss |          -6.411
      000000239 |           20701 |           20702 |            Long |           1.027  |         20647.2 |         20656.5 |       Stop loss |           9.551
      000000240 |           20748 |           20752 |            Long |           1.036  |         20742.1 |         20754.3 |       Stop loss |          12.639
      000000241 |           20812 |           20813 |           Short |           1.056  |         20712.0 |         20716.7 |       Stop loss |          -4.963
      000000242 |           20914 |           20915 |           Short |           1.047  |         20733.6 |         20736.0 |       Stop loss |          -2.513
      000000243 |           20980 |           20981 |           Short |           1.044  |         20724.4 |         20724.1 |       Stop loss |           0.313
      000000244 |           21077 |           21078 |            Long |           1.033  |         20953.8 |         20951.4 |       Stop loss |          -2.479
      000000245 |           21172 |           21173 |            Long |           1.027  |         21009.5 |         21015.3 |       Stop loss |           5.957
      000000246 |           21333 |           21334 |            Long |           1.042  |         20875.8 |         20881.2 |       Stop loss |           5.627
      000000247 |           21364 |           21365 |           Short |           1.048  |         20921.0 |         20919.6 |       Stop loss |           1.467
      000000248 |           21448 |           21449 |           Short |           1.054  |         20845.5 |         20848.3 |       Stop loss |          -2.951
      000000249 |           21504 |           21505 |            Long |           1.047  |         20901.4 |         20898.8 |       Stop loss |          -2.722
      000000250 |           21630 |           21631 |           Short |           1.026  |         21251.5 |         21227.0 |     Take profit |          21.803
      000000251 |           21661 |           21662 |            Long |           0.906  |         21164.4 |         21173.5 |       Stop loss |           8.245
      000000252 |           21714 |           21715 |           Short |           0.913  |         21289.5 |         21293.9 |       Stop loss |          -4.017
      000000253 |           21773 |           21774 |            Long |           0.916  |         21080.7 |         21077.1 |       Stop loss |          -3.298
      000000254 |           21809 |           21810 |            Long |           0.908  |         21150.4 |         21141.3 |       Stop loss |          -8.263
      000000255 |           21945 |           21946 |            Long |           0.897  |         21144.1 |         21141.7 |       Stop loss |          -2.153
      000000256 |           22008 |           22009 |            Long |           0.895  |         21107.1 |         21109.9 |       Stop loss |           2.506
      000000257 |           22069 |           22070 |            Long |           0.911  |         20825.8 |         20821.6 |       Stop loss |          -3.826
      000000258 |           22197 |           22199 |           Short |           0.905  |         20836.9 |         20827.1 |       Stop loss |           8.869
      000000259 |           22228 |           22229 |            Long |           0.917  |         20847.6 |         20861.4 |       Stop loss |          12.655
      000000260 |           22287 |           22288 |           Short |           0.935  |         20860.5 |         20865.9 |       Stop loss |          -5.049
